order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-108525,12/22/2022 5:00,12/23/2022 5:00,4878,Customer_8525,Corporate,India,Mumbai,DL,West,262,Technology,Binders,Product_D,1563.96,2,0.13,-221.67
ORD-108526,12/22/2022 6:00,12/23/2022 6:00,1889,Customer_8526,Home Office,India,Chennai,DL,East,399,Furniture,Phones,Product_C,2350.79,1,0.2,37.31
ORD-108527,12/22/2022 7:00,12/23/2022 7:00,4854,Customer_8527,Home Office,India,Chennai,DL,East,263,Technology,Chairs,Product_C,4739.95,6,0.23,1327.34
ORD-108528,12/22/2022 8:00,12/23/2022 8:00,1924,Customer_8528,Corporate,India,Chennai,TS,North,188,Furniture,Chairs,Product_D,200.34,5,0.27,1152.82
ORD-108529,12/22/2022 9:00,12/23/2022 9:00,3170,Customer_8529,Home Office,India,Mumbai,TN,East,114,Technology,Phones,Product_B,4075.62,8,0.02,364.35
ORD-108530,12/22/2022 10:00,12/23/2022 10:00,2902,Customer_8530,Corporate,India,Hyderabad,DL,West,400,Technology,Storage,Product_D,2607.45,7,0.03,1980.95
ORD-108531,12/22/2022 11:00,12/23/2022 11:00,2410,Customer_8531,Consumer,India,Bangalore,TN,East,221,Technology,Chairs,Product_A,3132.18,4,0.23,276.97
ORD-108532,12/22/2022 12:00,12/23/2022 12:00,2362,Customer_8532,Home Office,India,Mumbai,MH,North,417,Technology,Binders,Product_C,3454.21,9,0.46,117.96
ORD-108533,12/22/2022 13:00,12/23/2022 13:00,1777,Customer_8533,Corporate,India,Delhi,MH,West,447,Office Supplies,Binders,Product_B,2334.5,4,0.37,352.77
ORD-108534,12/22/2022 14:00,12/23/2022 14:00,3395,Customer_8534,Consumer,India,Hyderabad,TS,North,277,Technology,Chairs,Product_B,1040.11,9,0.27,1377.33
ORD-108535,12/22/2022 15:00,12/23/2022 15:00,1028,Customer_8535,Home Office,India,Hyderabad,TN,East,368,Technology,Binders,Product_C,4556.99,4,0.01,-269.05
ORD-108536,12/22/2022 16:00,12/23/2022 16:00,4022,Customer_8536,Home Office,India,Bangalore,KA,South,204,Furniture,Phones,Product_B,3726.93,2,0.03,219.09
ORD-108537,12/22/2022 17:00,12/23/2022 17:00,1034,Customer_8537,Corporate,India,Hyderabad,TS,South,258,Office Supplies,Binders,Product_A,2841.99,2,0.31,1019.82
ORD-108538,12/22/2022 18:00,12/23/2022 18:00,4589,Customer_8538,Consumer,India,Bangalore,DL,West,104,Office Supplies,Binders,Product_C,2297.44,6,0.1,1662.13
ORD-108539,12/22/2022 19:00,12/23/2022 19:00,2419,Customer_8539,Corporate,India,Hyderabad,MH,North,438,Technology,Chairs,Product_D,2546.72,6,0.29,590.81
ORD-108540,12/22/2022 20:00,12/23/2022 20:00,3670,Customer_8540,Home Office,India,Bangalore,MH,South,491,Technology,Binders,Product_C,4135.34,7,0.23,451.35
ORD-108541,12/22/2022 21:00,12/23/2022 21:00,4365,Customer_8541,Home Office,India,Chennai,KA,South,240,Office Supplies,Chairs,Product_A,161.27,7,0.09,376.99
ORD-108542,12/22/2022 22:00,12/23/2022 22:00,1588,Customer_8542,Home Office,India,Chennai,TS,West,268,Office Supplies,Storage,Product_B,4340.14,3,0.23,-367.41
ORD-108543,12/22/2022 23:00,12/23/2022 23:00,4420,Customer_8543,Home Office,India,Hyderabad,TN,West,116,Technology,Storage,Product_C,329.08,7,0.44,1845.48
ORD-108544,12/23/2022 0:00,12/24/2022 0:00,4218,Customer_8544,Consumer,India,Hyderabad,MH,North,131,Technology,Binders,Product_A,3117.97,9,0.11,-389.39
ORD-108545,12/23/2022 1:00,12/24/2022 1:00,4138,Customer_8545,Consumer,India,Bangalore,DL,South,104,Technology,Storage,Product_D,1732.3,9,0.48,904.73
ORD-108546,12/23/2022 2:00,12/24/2022 2:00,1903,Customer_8546,Corporate,India,Bangalore,KA,North,481,Furniture,Chairs,Product_A,3423.36,7,0.11,1483.72
ORD-108547,12/23/2022 3:00,12/24/2022 3:00,3567,Customer_8547,Corporate,India,Mumbai,KA,North,236,Office Supplies,Storage,Product_C,519.16,4,0.23,1641.77
ORD-108548,12/23/2022 4:00,12/24/2022 4:00,3169,Customer_8548,Corporate,India,Chennai,KA,West,206,Furniture,Phones,Product_A,2825.54,8,0.36,-38.36
ORD-108549,12/23/2022 5:00,12/24/2022 5:00,1339,Customer_8549,Home Office,India,Mumbai,DL,North,261,Office Supplies,Storage,Product_D,4290.65,2,0.39,-418.63
ORD-108550,12/23/2022 6:00,12/24/2022 6:00,1174,Customer_8550,Corporate,India,Mumbai,KA,East,356,Office Supplies,Storage,Product_C,2523.73,8,0.16,1420.99
ORD-108551,12/23/2022 7:00,12/24/2022 7:00,2923,Customer_8551,Consumer,India,Delhi,TN,North,267,Office Supplies,Chairs,Product_B,513.3,3,0.01,-346.5
ORD-108552,12/23/2022 8:00,12/24/2022 8:00,2714,Customer_8552,Corporate,India,Bangalore,TN,South,481,Office Supplies,Storage,Product_C,283.15,5,0.31,592.62
ORD-108553,12/23/2022 9:00,12/24/2022 9:00,1596,Customer_8553,Corporate,India,Delhi,TS,North,387,Office Supplies,Binders,Product_D,3143.89,3,0.16,387.36
ORD-108554,12/23/2022 10:00,12/24/2022 10:00,1450,Customer_8554,Consumer,India,Delhi,TS,East,481,Technology,Phones,Product_D,440.7,6,0.26,-164.41
ORD-108555,12/23/2022 11:00,12/24/2022 11:00,1556,Customer_8555,Consumer,India,Mumbai,TN,East,454,Furniture,Storage,Product_C,449.32,6,0.03,828.03
ORD-108556,12/23/2022 12:00,12/24/2022 12:00,2159,Customer_8556,Home Office,India,Delhi,DL,South,344,Furniture,Storage,Product_D,2184.65,8,0.2,-122.14
ORD-108557,12/23/2022 13:00,12/24/2022 13:00,4926,Customer_8557,Consumer,India,Bangalore,TS,South,212,Office Supplies,Binders,Product_A,1126.59,1,0.32,1160.78
ORD-108558,12/23/2022 14:00,12/24/2022 14:00,4087,Customer_8558,Consumer,India,Mumbai,KA,North,277,Furniture,Phones,Product_A,1100.56,5,0.04,1492.04
ORD-108559,12/23/2022 15:00,12/24/2022 15:00,2356,Customer_8559,Corporate,India,Bangalore,TN,East,289,Furniture,Phones,Product_B,2456.78,5,0.24,78.1
ORD-108560,12/23/2022 16:00,12/24/2022 16:00,4266,Customer_8560,Consumer,India,Hyderabad,MH,East,110,Technology,Storage,Product_C,1475.93,9,0.22,1350.35
ORD-108561,12/23/2022 17:00,12/24/2022 17:00,4567,Customer_8561,Home Office,India,Delhi,DL,North,122,Office Supplies,Chairs,Product_B,1174.41,4,0.16,1116.14
ORD-108562,12/23/2022 18:00,12/24/2022 18:00,3056,Customer_8562,Corporate,India,Mumbai,DL,South,218,Technology,Phones,Product_A,2620.63,6,0.49,174.39
ORD-108563,12/23/2022 19:00,12/24/2022 19:00,4899,Customer_8563,Home Office,India,Chennai,TN,East,381,Furniture,Phones,Product_B,1525.33,7,0.49,-12.12
ORD-108564,12/23/2022 20:00,12/24/2022 20:00,3381,Customer_8564,Consumer,India,Bangalore,MH,North,418,Office Supplies,Chairs,Product_D,493.08,3,0.24,1686.2
ORD-108565,12/23/2022 21:00,12/24/2022 21:00,4404,Customer_8565,Home Office,India,Delhi,DL,South,168,Office Supplies,Phones,Product_C,3445.42,6,0.09,3.74
ORD-108566,12/23/2022 22:00,12/24/2022 22:00,2016,Customer_8566,Home Office,India,Bangalore,TS,North,445,Office Supplies,Phones,Product_C,2969.48,3,0.23,-303.56
ORD-108567,12/23/2022 23:00,12/24/2022 23:00,3374,Customer_8567,Consumer,India,Bangalore,MH,South,233,Office Supplies,Chairs,Product_C,1139.37,6,0.42,295.29
ORD-108568,12/24/2022 0:00,12/25/2022 0:00,3062,Customer_8568,Consumer,India,Hyderabad,KA,South,352,Office Supplies,Storage,Product_A,2953.01,1,0.17,1761.36
ORD-108569,12/24/2022 1:00,12/25/2022 1:00,1838,Customer_8569,Corporate,India,Bangalore,TS,East,150,Office Supplies,Chairs,Product_D,4782.39,9,0.17,964.66
ORD-108570,12/24/2022 2:00,12/25/2022 2:00,2637,Customer_8570,Corporate,India,Hyderabad,MH,West,142,Technology,Binders,Product_A,4786.74,6,0.4,1295.57
ORD-108571,12/24/2022 3:00,12/25/2022 3:00,1225,Customer_8571,Corporate,India,Hyderabad,TN,East,240,Technology,Binders,Product_D,2706.52,6,0.31,47.05
ORD-108572,12/24/2022 4:00,12/25/2022 4:00,4496,Customer_8572,Consumer,India,Hyderabad,DL,North,124,Furniture,Storage,Product_D,580.35,4,0.2,734.67
ORD-108573,12/24/2022 5:00,12/25/2022 5:00,2813,Customer_8573,Home Office,India,Delhi,TS,South,485,Office Supplies,Binders,Product_C,2345.11,5,0.26,1477.51
ORD-108574,12/24/2022 6:00,12/25/2022 6:00,4479,Customer_8574,Home Office,India,Bangalore,TN,East,369,Office Supplies,Binders,Product_A,232.22,4,0.3,424.53
ORD-108575,12/24/2022 7:00,12/25/2022 7:00,3160,Customer_8575,Corporate,India,Bangalore,MH,South,460,Technology,Phones,Product_B,2134.49,6,0.08,1290.47
ORD-108576,12/24/2022 8:00,12/25/2022 8:00,3020,Customer_8576,Corporate,India,Hyderabad,KA,East,203,Furniture,Phones,Product_B,4556.15,7,0.24,958.09
ORD-108577,12/24/2022 9:00,12/25/2022 9:00,2451,Customer_8577,Consumer,India,Bangalore,DL,North,394,Furniture,Storage,Product_C,2390.47,1,0.26,338.34
ORD-108578,12/24/2022 10:00,12/25/2022 10:00,3048,Customer_8578,Home Office,India,Bangalore,DL,North,252,Office Supplies,Binders,Product_A,2797.39,3,0.5,534.05
ORD-108579,12/24/2022 11:00,12/25/2022 11:00,3313,Customer_8579,Corporate,India,Hyderabad,TS,North,403,Furniture,Binders,Product_D,874.38,2,0.13,1340.78
ORD-108580,12/24/2022 12:00,12/25/2022 12:00,2514,Customer_8580,Consumer,India,Chennai,TN,East,470,Furniture,Chairs,Product_C,176.69,5,0.12,1371.88
ORD-108581,12/24/2022 13:00,12/25/2022 13:00,2231,Customer_8581,Corporate,India,Chennai,MH,West,404,Office Supplies,Phones,Product_B,4967.58,8,0.38,1728.63
ORD-108582,12/24/2022 14:00,12/25/2022 14:00,2645,Customer_8582,Consumer,India,Hyderabad,MH,North,260,Office Supplies,Chairs,Product_B,1757.46,5,0.17,847.3
ORD-108583,12/24/2022 15:00,12/25/2022 15:00,2735,Customer_8583,Home Office,India,Delhi,TN,East,382,Office Supplies,Binders,Product_D,1468.81,9,0.03,609.57
ORD-108584,12/24/2022 16:00,12/25/2022 16:00,3999,Customer_8584,Consumer,India,Bangalore,DL,West,144,Technology,Storage,Product_A,2899.28,1,0.48,1452.51
ORD-108585,12/24/2022 17:00,12/25/2022 17:00,4440,Customer_8585,Corporate,India,Bangalore,TN,East,386,Office Supplies,Binders,Product_B,3752.06,6,0.02,464.87
ORD-108586,12/24/2022 18:00,12/25/2022 18:00,1305,Customer_8586,Corporate,India,Chennai,MH,East,418,Furniture,Storage,Product_A,1331.9,3,0.46,983
ORD-108587,12/24/2022 19:00,12/25/2022 19:00,3059,Customer_8587,Home Office,India,Hyderabad,TN,North,467,Technology,Storage,Product_A,2668.21,2,0.41,1400.86
ORD-108588,12/24/2022 20:00,12/25/2022 20:00,4416,Customer_8588,Home Office,India,Delhi,DL,West,265,Furniture,Chairs,Product_B,1729.91,4,0.31,1812.44
ORD-108589,12/24/2022 21:00,12/25/2022 21:00,4536,Customer_8589,Corporate,India,Hyderabad,TS,East,306,Technology,Binders,Product_B,2456.73,3,0.44,1721.93
ORD-108590,12/24/2022 22:00,12/25/2022 22:00,2723,Customer_8590,Corporate,India,Chennai,DL,East,207,Office Supplies,Chairs,Product_C,890.42,9,0.1,1151.63
ORD-108591,12/24/2022 23:00,12/25/2022 23:00,2689,Customer_8591,Corporate,India,Chennai,KA,East,164,Furniture,Binders,Product_A,2599.58,9,0.09,-448.66
ORD-108592,12/25/2022 0:00,12/26/2022 0:00,2517,Customer_8592,Home Office,India,Bangalore,KA,East,366,Technology,Storage,Product_C,332,8,0.22,1346.24
ORD-108593,12/25/2022 1:00,12/26/2022 1:00,2391,Customer_8593,Corporate,India,Mumbai,TN,North,498,Furniture,Phones,Product_A,4215.99,7,0.5,328.06
ORD-108594,12/25/2022 2:00,12/26/2022 2:00,4917,Customer_8594,Home Office,India,Delhi,DL,East,452,Office Supplies,Binders,Product_B,3175.53,3,0,1583.71
ORD-108595,12/25/2022 3:00,12/26/2022 3:00,3984,Customer_8595,Corporate,India,Delhi,DL,West,284,Technology,Storage,Product_A,4713.3,3,0.07,-433.01
ORD-108596,12/25/2022 4:00,12/26/2022 4:00,1419,Customer_8596,Consumer,India,Mumbai,MH,South,467,Furniture,Phones,Product_C,3038.69,7,0.36,-216.84
ORD-108597,12/25/2022 5:00,12/26/2022 5:00,3936,Customer_8597,Consumer,India,Chennai,TS,West,323,Technology,Binders,Product_A,992.61,4,0.13,1224.48
ORD-108598,12/25/2022 6:00,12/26/2022 6:00,4862,Customer_8598,Corporate,India,Hyderabad,DL,East,252,Office Supplies,Phones,Product_B,2471.85,8,0.28,164.64
ORD-108599,12/25/2022 7:00,12/26/2022 7:00,3218,Customer_8599,Consumer,India,Delhi,TN,East,388,Technology,Binders,Product_C,3357.01,1,0.36,294.63
ORD-108600,12/25/2022 8:00,12/26/2022 8:00,1133,Customer_8600,Home Office,India,Mumbai,MH,West,384,Technology,Binders,Product_A,1933.69,1,0.42,500.62
ORD-108601,12/25/2022 9:00,12/26/2022 9:00,3030,Customer_8601,Consumer,India,Bangalore,MH,South,285,Furniture,Phones,Product_A,2807.98,7,0.28,-24.63
ORD-108602,12/25/2022 10:00,12/26/2022 10:00,4012,Customer_8602,Consumer,India,Bangalore,TN,North,325,Technology,Chairs,Product_A,897.17,9,0.05,1648.66
ORD-108603,12/25/2022 11:00,12/26/2022 11:00,2450,Customer_8603,Home Office,India,Chennai,TN,South,299,Office Supplies,Phones,Product_A,3907.91,2,0.35,-279.31
ORD-108604,12/25/2022 12:00,12/26/2022 12:00,4096,Customer_8604,Consumer,India,Delhi,DL,South,110,Furniture,Phones,Product_D,4556.7,5,0.25,-74.68
ORD-108605,12/25/2022 13:00,12/26/2022 13:00,2553,Customer_8605,Consumer,India,Hyderabad,DL,South,496,Technology,Storage,Product_A,1642.9,2,0.35,453.36
ORD-108606,12/25/2022 14:00,12/26/2022 14:00,4261,Customer_8606,Corporate,India,Delhi,MH,West,424,Office Supplies,Phones,Product_B,3987.32,9,0.03,439.54
ORD-108607,12/25/2022 15:00,12/26/2022 15:00,2164,Customer_8607,Home Office,India,Bangalore,MH,South,376,Office Supplies,Binders,Product_B,550.53,9,0,-370.32
ORD-108608,12/25/2022 16:00,12/26/2022 16:00,4626,Customer_8608,Home Office,India,Delhi,TS,North,102,Technology,Binders,Product_C,1308.85,1,0.45,346.13
ORD-108609,12/25/2022 17:00,12/26/2022 17:00,2869,Customer_8609,Corporate,India,Bangalore,MH,East,449,Technology,Phones,Product_A,2363.16,7,0.28,1410.86
ORD-108610,12/25/2022 18:00,12/26/2022 18:00,2819,Customer_8610,Corporate,India,Mumbai,TN,West,377,Furniture,Storage,Product_D,1993.39,1,0.09,1726.35
ORD-108611,12/25/2022 19:00,12/26/2022 19:00,3705,Customer_8611,Consumer,India,Mumbai,TN,West,161,Office Supplies,Binders,Product_D,3136.17,7,0.35,-190.19
ORD-108612,12/25/2022 20:00,12/26/2022 20:00,4386,Customer_8612,Consumer,India,Bangalore,TS,South,104,Office Supplies,Chairs,Product_B,2858.63,8,0.35,1128.78
ORD-108613,12/25/2022 21:00,12/26/2022 21:00,4515,Customer_8613,Consumer,India,Hyderabad,KA,East,108,Office Supplies,Phones,Product_D,527.63,1,0.46,1816.48
ORD-108614,12/25/2022 22:00,12/26/2022 22:00,2342,Customer_8614,Corporate,India,Hyderabad,KA,East,157,Technology,Chairs,Product_B,745.3,3,0.38,249.79
ORD-108615,12/25/2022 23:00,12/26/2022 23:00,2464,Customer_8615,Home Office,India,Delhi,TN,East,379,Technology,Storage,Product_A,353.39,5,0.42,1691.38
ORD-108616,12/26/2022 0:00,12/27/2022 0:00,4163,Customer_8616,Consumer,India,Bangalore,KA,West,337,Technology,Chairs,Product_C,4767.77,7,0.42,-108.77
ORD-108617,12/26/2022 1:00,12/27/2022 1:00,3226,Customer_8617,Corporate,India,Chennai,KA,North,416,Furniture,Phones,Product_A,3262.19,5,0.15,1652.44
ORD-108618,12/26/2022 2:00,12/27/2022 2:00,2079,Customer_8618,Home Office,India,Hyderabad,TS,East,226,Office Supplies,Chairs,Product_D,4292.36,3,0.26,566.85
ORD-108619,12/26/2022 3:00,12/27/2022 3:00,2178,Customer_8619,Corporate,India,Hyderabad,MH,West,403,Office Supplies,Binders,Product_C,2752.19,8,0.02,1563.41
ORD-108620,12/26/2022 4:00,12/27/2022 4:00,2695,Customer_8620,Consumer,India,Mumbai,MH,South,336,Technology,Chairs,Product_C,1049.81,6,0.02,26.37
ORD-108621,12/26/2022 5:00,12/27/2022 5:00,1110,Customer_8621,Corporate,India,Hyderabad,KA,East,318,Furniture,Storage,Product_B,3170.34,1,0.44,-327.65
ORD-108622,12/26/2022 6:00,12/27/2022 6:00,3184,Customer_8622,Corporate,India,Hyderabad,DL,South,277,Furniture,Storage,Product_C,2576.16,7,0.03,989.55
ORD-108623,12/26/2022 7:00,12/27/2022 7:00,3279,Customer_8623,Corporate,India,Hyderabad,TS,East,417,Furniture,Storage,Product_B,2100.14,9,0.27,165.88
ORD-108624,12/26/2022 8:00,12/27/2022 8:00,4039,Customer_8624,Corporate,India,Bangalore,KA,South,248,Furniture,Binders,Product_D,1921.85,1,0.46,1516.46
ORD-108625,12/26/2022 9:00,12/27/2022 9:00,1467,Customer_8625,Home Office,India,Bangalore,DL,West,137,Furniture,Storage,Product_B,3285.37,7,0.1,1561.95
ORD-108626,12/26/2022 10:00,12/27/2022 10:00,3779,Customer_8626,Consumer,India,Mumbai,DL,South,217,Technology,Binders,Product_A,3127.03,2,0.22,1308.57
ORD-108627,12/26/2022 11:00,12/27/2022 11:00,3528,Customer_8627,Home Office,India,Delhi,TS,West,414,Technology,Storage,Product_D,842.67,1,0.32,744.25
ORD-108628,12/26/2022 12:00,12/27/2022 12:00,4139,Customer_8628,Corporate,India,Hyderabad,MH,South,196,Technology,Storage,Product_A,4099.49,1,0.28,1807.89
ORD-108629,12/26/2022 13:00,12/27/2022 13:00,1813,Customer_8629,Corporate,India,Delhi,TN,South,116,Office Supplies,Storage,Product_D,3216.85,3,0.18,963.76
ORD-108630,12/26/2022 14:00,12/27/2022 14:00,2272,Customer_8630,Consumer,India,Bangalore,DL,South,424,Furniture,Binders,Product_C,2725.46,1,0.39,-49.84
ORD-108631,12/26/2022 15:00,12/27/2022 15:00,1993,Customer_8631,Consumer,India,Hyderabad,TN,East,378,Furniture,Storage,Product_D,3769.7,2,0.2,954.93
ORD-108632,12/26/2022 16:00,12/27/2022 16:00,3031,Customer_8632,Home Office,India,Delhi,TN,North,458,Office Supplies,Binders,Product_A,852.97,7,0.19,939.75
ORD-108633,12/26/2022 17:00,12/27/2022 17:00,1322,Customer_8633,Home Office,India,Delhi,TS,North,253,Furniture,Binders,Product_D,4606.61,8,0.01,1100.3
ORD-108634,12/26/2022 18:00,12/27/2022 18:00,3969,Customer_8634,Consumer,India,Chennai,MH,East,193,Furniture,Binders,Product_A,1425.88,3,0.43,-251.75
ORD-108635,12/26/2022 19:00,12/27/2022 19:00,1903,Customer_8635,Home Office,India,Bangalore,TS,South,274,Furniture,Chairs,Product_C,1387.51,7,0.5,1221.72
ORD-108636,12/26/2022 20:00,12/27/2022 20:00,2541,Customer_8636,Corporate,India,Mumbai,DL,South,401,Furniture,Storage,Product_A,4093.02,7,0.37,508.26
ORD-108637,12/26/2022 21:00,12/27/2022 21:00,2999,Customer_8637,Corporate,India,Mumbai,MH,East,128,Furniture,Binders,Product_B,1736.56,4,0.49,1026.13
ORD-108638,12/26/2022 22:00,12/27/2022 22:00,2815,Customer_8638,Consumer,India,Chennai,KA,West,133,Technology,Chairs,Product_D,4170.47,1,0.25,1801.99
ORD-108639,12/26/2022 23:00,12/27/2022 23:00,4503,Customer_8639,Home Office,India,Delhi,MH,West,109,Furniture,Phones,Product_A,1707.25,4,0.29,346.59
ORD-108640,12/27/2022 0:00,12/28/2022 0:00,4558,Customer_8640,Corporate,India,Chennai,TS,East,375,Technology,Binders,Product_A,2798.37,1,0.44,879.5
ORD-108641,12/27/2022 1:00,12/28/2022 1:00,3653,Customer_8641,Consumer,India,Chennai,TS,North,389,Technology,Binders,Product_A,1231.14,4,0.26,1425.87
ORD-108642,12/27/2022 2:00,12/28/2022 2:00,3476,Customer_8642,Home Office,India,Bangalore,TN,West,200,Technology,Storage,Product_B,3684.45,5,0.04,-197
ORD-108643,12/27/2022 3:00,12/28/2022 3:00,4340,Customer_8643,Corporate,India,Hyderabad,KA,East,240,Technology,Binders,Product_C,918.01,9,0.37,385.66
ORD-108644,12/27/2022 4:00,12/28/2022 4:00,4780,Customer_8644,Home Office,India,Delhi,MH,West,186,Office Supplies,Phones,Product_B,4507.21,7,0.07,-159.88
ORD-108645,12/27/2022 5:00,12/28/2022 5:00,4608,Customer_8645,Home Office,India,Mumbai,KA,East,493,Technology,Binders,Product_C,1921.08,9,0.17,1599.31
ORD-108646,12/27/2022 6:00,12/28/2022 6:00,1147,Customer_8646,Home Office,India,Mumbai,TN,West,400,Office Supplies,Binders,Product_B,2410.71,9,0.42,1429.86
ORD-108647,12/27/2022 7:00,12/28/2022 7:00,2141,Customer_8647,Consumer,India,Chennai,KA,West,227,Office Supplies,Storage,Product_A,217.71,8,0.14,291.72
ORD-108648,12/27/2022 8:00,12/28/2022 8:00,1849,Customer_8648,Corporate,India,Chennai,KA,East,305,Technology,Binders,Product_B,4881.37,2,0.47,-426.78
ORD-108649,12/27/2022 9:00,12/28/2022 9:00,1366,Customer_8649,Consumer,India,Chennai,MH,North,188,Furniture,Phones,Product_D,4084.56,5,0.41,523.97
ORD-108650,12/27/2022 10:00,12/28/2022 10:00,3897,Customer_8650,Corporate,India,Delhi,KA,North,181,Furniture,Chairs,Product_C,2290.34,4,0.48,-456.58
ORD-108651,12/27/2022 11:00,12/28/2022 11:00,2089,Customer_8651,Corporate,India,Chennai,TN,West,311,Technology,Storage,Product_A,4609.28,1,0.05,230.4
ORD-108652,12/27/2022 12:00,12/28/2022 12:00,3038,Customer_8652,Consumer,India,Chennai,DL,West,218,Technology,Chairs,Product_C,4662.19,6,0.15,25.65
ORD-108653,12/27/2022 13:00,12/28/2022 13:00,3860,Customer_8653,Consumer,India,Hyderabad,DL,North,447,Office Supplies,Phones,Product_A,2711.96,5,0.4,83.61
ORD-108654,12/27/2022 14:00,12/28/2022 14:00,4441,Customer_8654,Corporate,India,Delhi,TS,East,235,Office Supplies,Binders,Product_A,1245.87,7,0.34,1224.12
ORD-108655,12/27/2022 15:00,12/28/2022 15:00,1174,Customer_8655,Corporate,India,Bangalore,DL,South,360,Furniture,Chairs,Product_D,2486.84,1,0.38,1271.78
ORD-108656,12/27/2022 16:00,12/28/2022 16:00,2854,Customer_8656,Corporate,India,Bangalore,MH,West,375,Office Supplies,Storage,Product_B,1691.51,5,0.44,1265.77
ORD-108657,12/27/2022 17:00,12/28/2022 17:00,1587,Customer_8657,Home Office,India,Hyderabad,TS,South,476,Office Supplies,Chairs,Product_D,2295.13,3,0.14,1550.38
ORD-108658,12/27/2022 18:00,12/28/2022 18:00,1494,Customer_8658,Corporate,India,Mumbai,DL,West,307,Technology,Binders,Product_C,4565.82,4,0.49,1483.49
ORD-108659,12/27/2022 19:00,12/28/2022 19:00,4020,Customer_8659,Consumer,India,Bangalore,DL,North,413,Office Supplies,Chairs,Product_B,1480.99,4,0.38,1067.96
ORD-108660,12/27/2022 20:00,12/28/2022 20:00,2137,Customer_8660,Consumer,India,Delhi,TS,East,342,Office Supplies,Phones,Product_C,4210.94,6,0.47,67.39
ORD-108661,12/27/2022 21:00,12/28/2022 21:00,4182,Customer_8661,Consumer,India,Mumbai,MH,West,444,Office Supplies,Binders,Product_B,4682.98,4,0.05,384.05
ORD-108662,12/27/2022 22:00,12/28/2022 22:00,2784,Customer_8662,Corporate,India,Chennai,TS,South,199,Furniture,Binders,Product_D,4044.76,7,0.28,529.35
ORD-108663,12/27/2022 23:00,12/28/2022 23:00,4510,Customer_8663,Corporate,India,Delhi,MH,North,214,Technology,Binders,Product_A,2683.54,3,0.41,1267.37
ORD-108664,12/28/2022 0:00,12/29/2022 0:00,4786,Customer_8664,Home Office,India,Mumbai,MH,West,429,Furniture,Phones,Product_C,2863.49,8,0.04,841
ORD-108665,12/28/2022 1:00,12/29/2022 1:00,2170,Customer_8665,Home Office,India,Bangalore,TN,East,115,Technology,Storage,Product_C,4116.21,2,0.24,1355.95
ORD-108666,12/28/2022 2:00,12/29/2022 2:00,1034,Customer_8666,Consumer,India,Chennai,DL,West,103,Technology,Phones,Product_D,318.05,2,0.4,-102.81
ORD-108667,12/28/2022 3:00,12/29/2022 3:00,1998,Customer_8667,Home Office,India,Chennai,DL,East,365,Office Supplies,Binders,Product_D,3706.06,1,0.02,80.83
ORD-108668,12/28/2022 4:00,12/29/2022 4:00,2332,Customer_8668,Home Office,India,Delhi,KA,East,147,Furniture,Binders,Product_B,2691.45,6,0.36,-356.92
ORD-108669,12/28/2022 5:00,12/29/2022 5:00,3585,Customer_8669,Consumer,India,Chennai,TS,North,322,Furniture,Chairs,Product_C,2045.97,6,0.48,962.84
ORD-108670,12/28/2022 6:00,12/29/2022 6:00,3797,Customer_8670,Corporate,India,Mumbai,TN,West,303,Office Supplies,Phones,Product_D,3857.95,6,0.03,1912.97
ORD-108671,12/28/2022 7:00,12/29/2022 7:00,2037,Customer_8671,Home Office,India,Hyderabad,DL,East,119,Furniture,Storage,Product_B,1404.61,1,0.46,858.66
ORD-108672,12/28/2022 8:00,12/29/2022 8:00,1373,Customer_8672,Corporate,India,Bangalore,KA,North,387,Technology,Binders,Product_B,4488.12,4,0.21,51.13
ORD-108673,12/28/2022 9:00,12/29/2022 9:00,3604,Customer_8673,Consumer,India,Delhi,TN,West,293,Technology,Phones,Product_C,3473.59,1,0.01,1040.96
ORD-108674,12/28/2022 10:00,12/29/2022 10:00,2451,Customer_8674,Consumer,India,Hyderabad,MH,East,415,Technology,Binders,Product_B,3089.76,2,0.17,1199.99
ORD-108675,12/28/2022 11:00,12/29/2022 11:00,2751,Customer_8675,Home Office,India,Hyderabad,DL,North,110,Office Supplies,Storage,Product_D,2663.29,8,0.15,944.64
ORD-108676,12/28/2022 12:00,12/29/2022 12:00,3280,Customer_8676,Consumer,India,Delhi,TS,West,119,Furniture,Storage,Product_D,1142.51,8,0.12,430.19
ORD-108677,12/28/2022 13:00,12/29/2022 13:00,1704,Customer_8677,Consumer,India,Mumbai,TN,East,378,Technology,Chairs,Product_D,3123.03,1,0.41,1574.36
ORD-108678,12/28/2022 14:00,12/29/2022 14:00,1562,Customer_8678,Consumer,India,Bangalore,KA,North,482,Office Supplies,Chairs,Product_C,3652.08,1,0.23,728.97
ORD-108679,12/28/2022 15:00,12/29/2022 15:00,3986,Customer_8679,Home Office,India,Delhi,TS,North,432,Technology,Chairs,Product_D,157.28,3,0.15,1972.77
ORD-108680,12/28/2022 16:00,12/29/2022 16:00,3934,Customer_8680,Home Office,India,Hyderabad,MH,West,134,Technology,Storage,Product_A,1895.45,7,0.16,108.4
ORD-108681,12/28/2022 17:00,12/29/2022 17:00,3773,Customer_8681,Home Office,India,Hyderabad,TS,North,365,Furniture,Phones,Product_B,4179.07,6,0.5,58.13
